opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-01960,2025-10-27T02:28:00,analyst22@example.com,West,retail,SMB,analytics,discovery,34447.12,145,27,4,False,0.001,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00489,2025-12-19T15:08:00,analyst33@example.com,Northeast,healthcare,Mid-Market,data_platform,qualification,15986.31,21,42,9,True,0.255,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,14786.32,Good product fit and timely stakeholder engagement.
OPP-01844,2025-01-05T15:10:00,analyst20@example.com,West,manufacturing,Enterprise,automation,proposal,56057.41,28,35,2,False,0.008,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,52685.1,Successful technical evaluation with approved budget.
OPP-01735,2025-02-26T00:47:00,analyst25@example.com,West,healthcare,Enterprise,analytics,discovery,27952.95,149,25,7,True,0.021,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer047@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00147,2025-04-11T05:56:00,analyst33@example.com,South,manufacturing,SMB,analytics,discovery,5642.4,66,22,3,True,0.122,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer147@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01535,2025-06-18T16:42:00,analyst53@example.com,Midwest,technology,SMB,analytics,qualification,49507.62,161,19,7,True,0.133,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01987,2025-12-10T01:58:00,analyst49@example.com,South,manufacturing,SMB,automation,qualification,9914.97,140,70,10,False,0.271,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01370,2025-08-20T05:33:00,analyst02@example.com,Northeast,financial_services,Mid-Market,security,discovery,27435.74,43,17,7,True,0.099,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02451,2026-02-28T05:29:00,analyst00@example.com,South,retail,SMB,data_platform,negotiation,28829.39,107,53,2,True,0.244,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02942,2025-08-21T22:59:00,analyst35@example.com,Midwest,retail,SMB,analytics,proposal,29701.54,121,17,10,True,0.15,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00660,2025-12-19T05:48:00,analyst33@example.com,South,retail,Enterprise,automation,discovery,37309.92,131,43,3,True,0.063,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01795,2025-06-21T03:32:00,analyst28@example.com,Northeast,manufacturing,SMB,analytics,qualification,22941.63,36,81,9,False,0.273,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02512,2025-05-08T05:49:00,analyst04@example.com,Midwest,healthcare,Enterprise,analytics,qualification,8426.07,172,42,3,False,0.223,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00187,2025-03-07T03:26:00,analyst16@example.com,Northeast,healthcare,SMB,analytics,discovery,50996.73,138,40,5,False,0.083,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer187@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01148,2025-04-07T05:46:00,analyst08@example.com,Northeast,manufacturing,SMB,data_platform,negotiation,79689.57,31,94,4,False,0.174,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,won,76840.89,Successful technical evaluation with approved budget.
OPP-00609,2025-08-28T17:21:00,analyst39@example.com,Northeast,retail,SMB,security,proposal,17100.25,167,55,1,True,0.005,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02192,2025-12-20T16:00:00,analyst26@example.com,Northeast,retail,Mid-Market,analytics,proposal,43359.26,67,21,9,False,0.25,True,A strong competitor is already deployed and switching costs are a concern. Primary contact: buyer082@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01931,2025-05-19T02:41:00,analyst50@example.com,West,manufacturing,Enterprise,data_platform,discovery,39223.05,60,95,7,True,0.192,False,Discovery is ongoing and the team requested additional product information.,won,38547.93,Strong executive sponsorship and clear ROI case.
OPP-00198,2025-01-10T15:10:00,analyst27@example.com,Midwest,financial_services,Enterprise,automation,discovery,39909.03,34,60,8,False,0.16,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02328,2025-10-12T15:28:00,analyst48@example.com,South,retail,Mid-Market,automation,negotiation,39644.69,44,99,8,True,0.093,True,Discovery is ongoing and the team requested additional product information.,won,39540.97,Strong executive sponsorship and clear ROI case.
OPP-00294,2025-10-12T08:58:00,analyst09@example.com,West,financial_services,Mid-Market,automation,qualification,43465.58,169,48,1,True,0.13,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00767,2026-03-07T16:02:00,analyst26@example.com,Midwest,healthcare,SMB,security,proposal,7531.46,134,50,8,True,0.148,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00401,2025-10-20T19:55:00,analyst02@example.com,West,technology,Mid-Market,analytics,qualification,6488.61,21,31,0,False,0.124,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00123,2026-02-09T06:47:00,analyst09@example.com,South,technology,SMB,automation,discovery,42323.8,104,55,5,True,0.001,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00203,2025-07-26T06:47:00,analyst32@example.com,Midwest,healthcare,SMB,security,negotiation,14282.86,162,94,3,False,0.191,True,Decision makers attended the latest meeting and asked for a final proposal.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00836,2025-07-20T12:13:00,analyst38@example.com,West,technology,Mid-Market,security,qualification,55010.2,144,66,7,True,0.055,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02295,2025-02-09T06:11:00,analyst15@example.com,West,healthcare,SMB,security,qualification,12023.23,168,74,0,False,0.255,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01440,2025-09-13T05:47:00,analyst15@example.com,South,retail,Mid-Market,analytics,qualification,31064.63,127,58,3,True,0.269,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01734,2025-07-21T23:13:00,analyst24@example.com,South,healthcare,Mid-Market,analytics,discovery,31305.16,37,32,9,True,0.123,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01696,2025-06-06T15:58:00,analyst43@example.com,Northeast,healthcare,SMB,data_platform,discovery,18242.15,96,94,5,False,0.102,False,Customer is still comparing alternatives and gathering internal feedback.,won,18701.75,Good product fit and timely stakeholder engagement.
OPP-02934,2025-12-19T03:10:00,analyst27@example.com,Midwest,manufacturing,SMB,security,proposal,18889.68,63,23,7,True,0.098,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer191@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01708,2025-12-07T07:31:00,analyst55@example.com,Midwest,healthcare,SMB,automation,negotiation,38801.96,113,48,10,True,0.168,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02919,2025-09-12T01:21:00,analyst12@example.com,West,manufacturing,Mid-Market,automation,qualification,16223.45,34,55,10,True,0.168,False,Customer is still comparing alternatives and gathering internal feedback.,won,15320.47,Good product fit and timely stakeholder engagement.
OPP-01154,2025-10-14T01:41:00,analyst14@example.com,Midwest,technology,SMB,security,qualification,13460.75,23,86,5,False,0.096,False,Customer is still comparing alternatives and gathering internal feedback.,won,12769.71,Successful technical evaluation with approved budget.
OPP-01662,2026-02-07T15:22:00,analyst09@example.com,South,retail,Mid-Market,analytics,discovery,40520.65,62,63,4,False,0.148,True,The opportunity remains active but timing depends on the next planning cycle.,won,40568.97,Successful technical evaluation with approved budget.
OPP-02433,2025-07-09T23:19:00,analyst39@example.com,Northeast,retail,Enterprise,security,discovery,51467.07,178,61,2,True,0.142,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01760,2025-06-08T16:20:00,analyst50@example.com,South,healthcare,Enterprise,data_platform,proposal,22007.94,35,24,2,True,0.089,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00855,2026-02-10T03:49:00,analyst00@example.com,West,financial_services,Enterprise,security,proposal,44587.72,168,53,3,False,0.04,True,Discovery is ongoing and the team requested additional product information.,won,42017.26,Good product fit and timely stakeholder engagement.
OPP-01590,2025-02-28T04:51:00,analyst51@example.com,South,technology,SMB,analytics,discovery,22615.77,118,76,6,True,0.073,False,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer113@example.com.,won,21436.06,Successful technical evaluation with approved budget.
OPP-02268,2025-02-06T20:56:00,analyst45@example.com,Midwest,retail,Mid-Market,security,proposal,24169.99,65,82,8,True,0.176,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00642,2025-03-24T04:31:00,analyst15@example.com,Northeast,retail,SMB,automation,negotiation,11799.34,158,82,2,True,0.004,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00002,2025-02-27T17:07:00,analyst02@example.com,Northeast,financial_services,Mid-Market,data_platform,discovery,6664.12,31,26,6,True,0.237,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
